accession	scientific_name	tax_id
KM102085	Homo sapiens	9606
KM102093	Homo sapiens	9606
KM102095	Homo sapiens	9606
KM102121	Homo sapiens	9606
KM102141	Homo sapiens	9606
KM213522	Homo sapiens	9606
KM252751	Homo sapiens	9606
KM374628	Eopsaltria australis	44318
KM657953	Rattus norvegicus	10116
KM851007	Macaca fascicularis	9541
KM851031	Macaca fascicularis	9541
KM851036	Macaca fascicularis	9541
KP090061	Girardia sp. ER-2015	1608986
KP184339	Homo sapiens	9606
KP202287	Leopardus tigrinus	46842
KP229446	Homo sapiens	9606
KP240688	Homo sapiens	9606
KP240781	Homo sapiens	9606
KP240806	Homo sapiens	9606
KP240846	Homo sapiens	9606
KP240917	Homo sapiens	9606
KP345987	Homo sapiens	9606
KP345997	Homo sapiens	9606
KP346004	Homo sapiens	9606
KP346046	Homo sapiens	9606
KP346053	Homo sapiens	9606
KP407022	Homo sapiens	9606
KP407023	Homo sapiens	9606
KP407043	Homo sapiens	9606
KP407046	Homo sapiens	9606
KP407071	Homo sapiens	9606
KP637273	Homo sapiens	9606
KP763841	Homo sapiens	9606
KP782041	Homo sapiens	9606
KP835773	Homo sapiens	9606
KP881616	Antheraea pernyi	7119
KP900022	Homo sapiens	9606
KP999979	Antheraea pernyi	7119
KR071859	Fejervarya multistriata	429310
KR074240	Homo sapiens	9606
KR152237	Macquaria australasica	135765
KR152251	Macquaria australasica	135765
KR260479	Homo sapiens	9606
KR491937	Homo sapiens	9606
KT074442	Homo sapiens	9606
KT213752	Homo sapiens	9606
KT213774	Homo sapiens	9606
KT213786	Homo sapiens	9606
KT272809	Chrysomya megacephala	115424
KT272815	Chrysomya megacephala	115424
KT272838	Musca domestica	7370
KT372903	Homo sapiens	9606
KT382826	Anopheles punctulatus	30068
KT587362	Homo sapiens	9606
KT587364	Homo sapiens	9606
KT587394	Homo sapiens	9606
KT587418	Homo sapiens	9606
KT587424	Homo sapiens	9606
KT587444	Homo sapiens	9606
KT587497	Homo sapiens	9606
KT587605	Homo sapiens	9606
KT587640	Homo sapiens	9606
KT587646	Homo sapiens	9606
KT601207	Tursiops truncatus	9739
KT693346	Arctocephalus forsteri	29084
KT696266	Histeridae sp. BMNH 1274743	1796510
KT725949	Homo sapiens	9606
KT725964	Homo sapiens	9606
KT726043	Homo sapiens	9606
KT726063	Homo sapiens	9606
KT726148	Homo sapiens	9606
KT749781	Homo sapiens	9606
KT749800	Homo sapiens	9606
KT779169	Homo sapiens	9606
KT779175	Homo sapiens	9606
KT779183	Homo sapiens	9606
KT900258	Homo sapiens	9606
KT946765	Engaewa walpolea	552823
KU131325	Homo sapiens	9606
KU131337	Homo sapiens	9606
KU131359	Homo sapiens	9606
KU131387	Homo sapiens	9606
KU196301	Schistosoma japonicum	6182
KU196303	Schistosoma japonicum	6182
KU196389	Schistosoma japonicum	6182
KU375200	Homo sapiens	9606
KU375201	Homo sapiens	9606
KU500619	Laurentaeglyphea neocaledonica	910037
KU569976	Homo sapiens	9606
KU666465	Camelus bactrianus	9837
KU681191	Ovis aries	9940
KU681198	Ovis aries	9940
KU682967	Homo sapiens	9606
KU682983	Homo sapiens	9606
KU683014	Homo sapiens	9606
KU683018	Homo sapiens	9606
KU683024	Homo sapiens	9606
KU683052	Homo sapiens	9606
KU683117	Homo sapiens	9606
KU683141	Homo sapiens	9606
KU683151	Homo sapiens	9606
KU683157	Homo sapiens	9606
KU683207	Homo sapiens	9606
KU683263	Homo sapiens	9606
KU683379	Homo sapiens	9606
KU683401	Homo sapiens	9606
KU683416	Homo sapiens	9606
KU683419	Homo sapiens	9606
KU683484	Homo sapiens	9606
KU683488	Homo sapiens	9606
KU683494	Homo sapiens	9606
KU683503	Homo sapiens	9606
KU683525	Homo sapiens	9606
KU683548	Homo sapiens	9606
KU683593	Homo sapiens	9606
KU686498	Homo sapiens	9606
KU686555	Homo sapiens	9606
KU686567	Homo sapiens	9606
KU686585	Homo sapiens	9606
KU686589	Homo sapiens	9606
KU686604	Homo sapiens	9606
KU686675	Homo sapiens	9606
KU752560	Homo sapiens	9606
KU867593	Homo sapiens	9606
KU873118	Neotrigonia margaritacea	47539
KU925207	Coptotermes heimi	282472
KX035158	Disteniidae sp. BMNH 899837	1903814
KX035168	Scolytinae sp. BMNH 1039905	1903769
KX035179	Xyleborus sp. BMNH 1040067	1903780
KX035185	Scolytinae sp. BMNH 1040174	1903786
KX061455	Homo sapiens	9606
KX061456	Homo sapiens	9606
KX079704	Homo sapiens	9606
KX118021	Anarhichas minor	65739
KX119167	Cherax sp. HMG-2016	1856836
KX197958	Compsorhipis sp. QX-2017	1964326
KX246265	Homo sapiens	9606
KX247635	Homo sapiens	9606
KX267077	Gadus morhua	8049
KX358487	Homo sapiens	9606
KX358503	Homo sapiens	9606
KX379141	Homo sapiens	9606
KX388477	Lophophanes dichrous	156571
KX456459	Homo sapiens	9606
KX456478	Homo sapiens	9606
KX456493	Homo sapiens	9606
KX456519	Homo sapiens	9606
KX456522	Homo sapiens	9606
KX456526	Homo sapiens	9606
KX456528	Homo sapiens	9606
KX456531	Homo sapiens	9606
KX456547	Homo sapiens	9606
KX456559	Homo sapiens	9606
KX456574	Homo sapiens	9606
KX456575	Homo sapiens	9606
KX456582	Homo sapiens	9606
KX456602	Homo sapiens	9606
KX456618	Homo sapiens	9606
KX456715	Homo sapiens	9606
KX456723	Homo sapiens	9606
KX456796	Homo sapiens	9606
KX456857	Homo sapiens	9606
KX456899	Homo sapiens	9606
KX456907	Homo sapiens	9606
KX456909	Homo sapiens	9606
KX456925	Homo sapiens	9606
KX456947	Homo sapiens	9606
KX456956	Homo sapiens	9606
KX456966	Homo sapiens	9606
KX456973	Homo sapiens	9606
KX457018	Homo sapiens	9606
KX457045	Homo sapiens	9606
KX457086	Homo sapiens	9606
KX457090	Homo sapiens	9606
KX457101	Homo sapiens	9606
KX457105	Homo sapiens	9606
KX457118	Homo sapiens	9606
KX457173	Homo sapiens	9606
KX457177	Homo sapiens	9606
KX457181	Homo sapiens	9606
KX457187	Homo sapiens	9606
KX457190	Homo sapiens	9606
KX457230	Homo sapiens	9606
KX457245	Homo sapiens	9606
KX457251	Homo sapiens	9606
KX457255	Homo sapiens	9606
KX457276	Homo sapiens	9606
KX457296	Homo sapiens	9606
KX457297	Homo sapiens	9606
KX457320	Homo sapiens	9606
KX457344	Homo sapiens	9606
KX457349	Homo sapiens	9606
KX457361	Homo sapiens	9606
KX457363	Homo sapiens	9606
KX457371	Homo sapiens	9606
KX457400	Homo sapiens	9606
KX457472	Homo sapiens	9606
KX457480	Homo sapiens	9606
KX457503	Homo sapiens	9606
KX457506	Homo sapiens	9606
KX457526	Homo sapiens	9606
KX457528	Homo sapiens	9606
KX457543	Homo sapiens	9606
KX457625	Homo sapiens	9606
KX457626	Homo sapiens	9606
KX457640	Homo sapiens	9606
KX457647	Homo sapiens	9606
KX457658	Homo sapiens	9606
KX457661	Homo sapiens	9606
KX467276	Homo sapiens	9606
KX467307	Homo sapiens	9606
KX467318	Homo sapiens	9606
KX505853	Macrosaldula sp. PJ-2017	2021942
KX554934	Camelus dromedarius	9838
KX675274	Homo sapiens	9606
KX702183	Homo sapiens	9606
KX758341	Bubalus bubalis	89462
KX758363	Bubalus bubalis	89462
KX788167	Homo sapiens	9606
KX821322	Homo sapiens	9606
KX826783	Homo sapiens	9606
KX951753	Cardiocondyla obscurior	286306
KX953877	Homo sapiens	9606
KX977308	Homo sapiens	9606
KX977312	Homo sapiens	9606
KY000078	Homo sapiens	9606
KY018653	Corvus splendens	701737
KY039216	Glyphis glyphis	571825
KY039400	Gallus gallus	9031
KY091896	Homo sapiens	9606
KY131953	Pseudunio marocanus	518768
KY205372	Plasmodium sp.	31272
KY315997	Opegrapha vulgata	543791
KY367262	Homo sapiens	9606
KY399154	Homo sapiens	9606
KY399164	Homo sapiens	9606
KY399170	Homo sapiens	9606
KY399194	Homo sapiens	9606
KY399198	Homo sapiens	9606
KY408165	Homo sapiens	9606
KY408210	Homo sapiens	9606
KY408211	Homo sapiens	9606
KY408220	Homo sapiens	9606
KY408278	Homo sapiens	9606
KY408292	Homo sapiens	9606
KY408304	Homo sapiens	9606
KY408312	Homo sapiens	9606
KY408313	Homo sapiens	9606
KY408316	Homo sapiens	9606
KY408361	Homo sapiens	9606
KY408414	Homo sapiens	9606
KY408429	Homo sapiens	9606
KY408435	Homo sapiens	9606
KY408446	Homo sapiens	9606
KY408454	Homo sapiens	9606
KY408455	Homo sapiens	9606
KY408496	Homo sapiens	9606
KY408524	Homo sapiens	9606
KY408525	Homo sapiens	9606
KY408527	Homo sapiens	9606
KY408559	Homo sapiens	9606
KY408575	Homo sapiens	9606
KY408603	Homo sapiens	9606
KY408621	Homo sapiens	9606
KY408690	Homo sapiens	9606
KY408720	Homo sapiens	9606
KY408759	Homo sapiens	9606
KY408764	Homo sapiens	9606
KY408768	Homo sapiens	9606
KY408776	Homo sapiens	9606
KY408797	Homo sapiens	9606
KY408806	Homo sapiens	9606
KY408824	Homo sapiens	9606
KY408838	Homo sapiens	9606
KY408863	Homo sapiens	9606
KY408871	Homo sapiens	9606
KY408875	Homo sapiens	9606
KY408918	Homo sapiens	9606
KY408932	Homo sapiens	9606
KY408947	Homo sapiens	9606
KY408954	Homo sapiens	9606
