TAXON_GROUP_NAME	TAXON_LIST_KEY	TAXON_LIST_VERSION_KEY	TAXON_LIST_ITEM_KEY	PARENT	TAXON_VERSION_KEY	PREFERRED_NAME	SORT_CODE	LST_ITM_CODE	TAXON_RANK_KEY	LONG_NAME	ITEM_NAME	AUTHORITY	ATTRIBUTE	LANGUAGE	NOTE	CHANGED_BY	CHANGED_DATE	DELETED_DATE
lichen	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021179122		NBNSYS0000019180	NHMSYS0021179122			NBNSYS0000000028	Species	Enterographa hutchinsiae	(Leight.) A. Massal.		la				
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176589		NHMSYS0020930683	NHMSYS0021176589			NBNSYS0000000022	Genus	Enteroplea	Ehrenberg, 1830		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172890		NBNSYS0100011554	NHMSYS0021172890			NBNSYS0000000028	Species	Enteroplea lacustris	Ehrenberg, 1830		la		NHMSYS0020970929	15/06/2017	
moss	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173858		NHMSYS0000309826	NHMSYS0021173858			NBNSYS0000000022	Genus	Entosthodon	Schwaegr.		la		NHMSYS0020970929	15/06/2017	
moss	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171870		NBNSYS0000146844	NHMSYS0021171870			NBNSYS0000000028	Species	Entosthodon attenuatus	(Dicks.) Bryhn		la		NHMSYS0020970929	15/06/2017	
moss	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171871		NBNSYS0000146846	NHMSYS0021171871			NBNSYS0000000028	Species	Entosthodon obtusus	(Hedw.) Lindb.		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176590		NHMSYS0020930684	NHMSYS0021176590			NBNSYS0000000022	Genus	Eosphora	Ehrenberg, 1830		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172891		NBNSYS0100011566	NHMSYS0021172891			NBNSYS0000000028	Species	Eosphora ehrenbergi	Weber, 1918		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172892		NBNSYS0100011567	NHMSYS0021172892			NBNSYS0000000028	Species	Eosphora najas	Ehrenberg, 1830		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176591		NHMSYS0020930685	NHMSYS0021176591			NBNSYS0000000022	Genus	Eothinia	Harring & Myers, 1922		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172893		NBNSYS0100011569	NHMSYS0021172893			NBNSYS0000000028	Species	Eothinia elongata	(Ehrenberg, 1832)		la		NHMSYS0020970929	15/06/2017	
crustacean	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176811		NHMSYS0021051501	NHMSYS0021176811			NBNSYS0000000022	Genus	Epactophanes	Mrázek, 1893		la		NHMSYS0020970929	15/06/2017	
crustacean	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174167		NHMSYS0000338276	NHMSYS0021174167			NBNSYS0000000028	Species	Epactophanes richardi	Mrázek, 1893		la		NHMSYS0020970929	15/06/2017	
lichen	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021179123		NHMSYS0001481802	NHMSYS0021179123			NBNSYS0000000022	Genus	Ephebe	Fr.		la				
lichen	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021179124		NBNSYS0000018479	NHMSYS0021179124			NBNSYS0000000028	Species	Ephebe lanata	(L.) Vain.		la				
insect - mayfly (Ephemeroptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173552		NHMSYS0000066950	NHMSYS0021173552			NBNSYS0000000022	Genus	Ephemera	Linnaeus, 1758		la		NHMSYS0020970929	15/06/2017	
insect - mayfly (Ephemeroptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173572		NHMSYS0000066970	NHMSYS0021173572			NBNSYS0000000028	Species	Ephemera danica	Müller, 1764		la		NHMSYS0020970929	15/06/2017	
insect - mayfly (Ephemeroptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021170287		NBNSYS0000010898	NHMSYS0021170287			NBNSYS0000000028	Species	Ephemera lineata	Eaton, 1870		la		NHMSYS0020970929	15/06/2017	
insect - mayfly (Ephemeroptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021170288		NBNSYS0000010899	NHMSYS0021170288			NBNSYS0000000028	Species	Ephemera vulgata	Linnaeus, 1758		la		NHMSYS0020970929	15/06/2017	
insect - mayfly (Ephemeroptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173550		NHMSYS0000066948	NHMSYS0021173550			NBNSYS0000000022	Genus	Ephemerella	Walsh, 1862		la		NHMSYS0020970929	15/06/2017	
insect - mayfly (Ephemeroptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021170285		NBNSYS0000010895	NHMSYS0021170285			NBNSYS0000000028	Species	Ephemerella notata	Eaton, 1887		la		NHMSYS0020970929	15/06/2017	
moss	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173859		NHMSYS0000309830	NHMSYS0021173859			NBNSYS0000000022	Genus	Ephemerum	Hampe		la		NHMSYS0020970929	15/06/2017	
moss	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171397		NBNSYS0000036525	NHMSYS0021171397			NBNSYS0000000028	Species	Ephemerum cohaerens	(Hedw.) Hampe		la		NHMSYS0020970929	15/06/2017	
moss	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176212		NHMSYS0020636831	NHMSYS0021176212			NBNSYS0000000028	Species	Ephemerum hibernicum	Holyoak & V.S.Bryan		la		NHMSYS0020970929	15/06/2017	
moss	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171400		NHMSYS0020695939	NHMSYS0021171400			NBNSYS0000000028	Species	Ephemerum serratum	(Hedw.) Hampe	sens. str.	la		NHMSYS0020970929	15/06/2017	
moss	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171399		NBNSYS0000036530	NHMSYS0021171399			NBNSYS0000000028	Species	Ephemerum serratum	(Hedw.) Hampe		la		NHMSYS0020970929	15/06/2017	
moss	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171398		NBNSYS0000036529	NHMSYS0021171398			NBNSYS0000000035	Variety	Ephemerum serratum var. minutissimum	(Lindb.) Grout		la		NHMSYS0020970929	15/06/2017	
moss	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173860		NHMSYS0000309835	NHMSYS0021173860			NBNSYS0000000035	Variety	Ephemerum serratum var. serratum	(Hedw.) Hampe		la		NHMSYS0020970929	15/06/2017	
moss	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173861		NHMSYS0000309836	NHMSYS0021173861			NBNSYS0000000028	Species	Ephemerum sessile	(Bruch) Muell.Hal.		la		NHMSYS0020970929	15/06/2017	
moss	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173862		NHMSYS0000309837	NHMSYS0021173862			NBNSYS0000000028	Species	Ephemerum spinulosum	Bruch & Schimp.		la		NHMSYS0020970929	15/06/2017	
moss	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021173863		NHMSYS0000309838	NHMSYS0021173863			NBNSYS0000000028	Species	Ephemerum stellatum	H.Philib.		la		NHMSYS0020970929	15/06/2017	
sponge (Porifera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176322		NHMSYS0020706582	NHMSYS0021176322			NBNSYS0000000022	Genus	Ephydatia	Lamouroux, 1816		la		NHMSYS0020970929	15/06/2017	
sponge (Porifera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174149		NHMSYS0000336937	NHMSYS0021174149			NBNSYS0000000028	Species	Ephydatia (Meyenia) fluviatilis	Linneaus, 1758		la		NHMSYS0020970929	15/06/2017	
sponge (Porifera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174150		NHMSYS0000336938	NHMSYS0021174150			NBNSYS0000000028	Species	Ephydatia (Meyenia) mülleri	Lieberkühn, 1856		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171507		NBNSYS0000042262	NHMSYS0021171507			NBNSYS0000000022	Genus	Ephydra	Fallén, 1810		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171506		NHMSYS0000841074	NHMSYS0021171506			NBNSYS0000000023	Subgenus	Ephydra	Fallén, 1810		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171185		NBNSYS0000029462	NHMSYS0021171185			NBNSYS0000000028	Species	Ephydra macellaria	Egger, 1862		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171184		NBNSYS0000029461	NHMSYS0021171184			NBNSYS0000000028	Species	Ephydra riparia	Fallén, 1813		la		NHMSYS0020970929	15/06/2017	
amphibian	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175935		NHMSYS0020194825	NHMSYS0021175935			NBNSYS0000000028	Species	Epidalea calamita	(Laurenti, 1768)		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174317		NHMSYS0000458391	NHMSYS0021174317			NBNSYS0000000022	Genus	Epilobium	L.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174318		NHMSYS0000458393	NHMSYS0021174318			NBNSYS0000000028	Species	Epilobium alsinifolium	Vill.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021169489		NBNSYS0000003587	NHMSYS0021169489			NBNSYS0000000028	Species	Epilobium anagallidifolium	Lam.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175601		NHMSYS0001754363	NHMSYS0021175601			NBNSYS0000000029	Species hybrid	Epilobium anagallidifolium x alsinifolium = E. x boissieri	Hausskn.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174319		NHMSYS0000458396	NHMSYS0021174319			NBNSYS0000000028	Species	Epilobium brunnescens	(Cockayne) P.H. Raven & Engelhorn		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174320		NHMSYS0000458397	NHMSYS0021174320			NBNSYS0000000028	Species	Epilobium ciliatum	Raf.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172312		NBNSYS0100003037	NHMSYS0021172312			NBNSYS0000000029	Species hybrid	Epilobium ciliatum x brunnescens = E. x brunnatum	Kitchener & McKean		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021169486		NBNSYS0000003566	NHMSYS0021169486			NBNSYS0000000029	Species hybrid	Epilobium ciliatum x palustre = E. x fossicola	Smejkal		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021169483		NBNSYS0000003536	NHMSYS0021169483			NBNSYS0000000028	Species	Epilobium hirsutum	L.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175644		NHMSYS0001754437	NHMSYS0021175644			NBNSYS0000000029	Species hybrid	Epilobium hirsutum x ciliatum = E. x novae-civitatis	Smejkal		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175786		NHMSYS0001754747	NHMSYS0021175786			NBNSYS0000000029	Species hybrid	Epilobium hirsutum x montanum = E. x erroneum	Hausskn.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175765		NHMSYS0001754717	NHMSYS0021175765			NBNSYS0000000029	Species hybrid	Epilobium hirsutum x palustre = E. x waterfallii	E.S. Marshall		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171903		NBNSYS0000161613	NHMSYS0021171903			NBNSYS0000000029	Species hybrid	Epilobium hirsutum x parviflorum = E. x subhirsutum	Gennari		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175808		NHMSYS0001754794	NHMSYS0021175808			NBNSYS0000000029	Species hybrid	Epilobium hirsutum x roseum = E. x goerzii	Rubner		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171904		NBNSYS0000161615	NHMSYS0021171904			NBNSYS0000000029	Species hybrid	Epilobium hirsutum x tetragonum = E. x brevipilum	Hausskn.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021169485		NBNSYS0000003551	NHMSYS0021169485			NBNSYS0000000028	Species	Epilobium lanceolatum	Sebast. & Mauri		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175639		NHMSYS0001754414	NHMSYS0021175639			NBNSYS0000000029	Species hybrid	Epilobium lanceolatum x brunnescens = E. x cornubiense	Kitchener & McKean		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171905		NBNSYS0000161618	NHMSYS0021171905			NBNSYS0000000029	Species hybrid	Epilobium lanceolatum x obscurum = E. x lamotteanum	Hausskn.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175789		NHMSYS0001754750	NHMSYS0021175789			NBNSYS0000000029	Species hybrid	Epilobium lanceolatum x roseum = E. x abortivum	Hausskn.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171906		NBNSYS0000161621	NHMSYS0021171906			NBNSYS0000000029	Species hybrid	Epilobium lanceolatum x tetragonum = E. x fallacinum	Hausskn.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021169484		NBNSYS0000003546	NHMSYS0021169484			NBNSYS0000000028	Species	Epilobium montanum	L.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175602		NHMSYS0001754364	NHMSYS0021175602			NBNSYS0000000029	Species hybrid	Epilobium montanum x alsinifolium = E. x facchinii	Hausm.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172313		NBNSYS0100003039	NHMSYS0021172313			NBNSYS0000000029	Species hybrid	Epilobium montanum x brunnescens = E. x confusilobum	Kitchener & McKean		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172314		NBNSYS0100003040	NHMSYS0021172314			NBNSYS0000000029	Species hybrid	Epilobium montanum x ciliatum = E. x interjectum	Smejkal		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175690		NHMSYS0001754533	NHMSYS0021175690			NBNSYS0000000029	Species hybrid	Epilobium montanum x lanceolatum = E. x neogradense	Borbás		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175758		NHMSYS0001754702	NHMSYS0021175758			NBNSYS0000000029	Species hybrid	Epilobium montanum x obscurum = E. x aggregatum	Celak.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175801		NHMSYS0001754770	NHMSYS0021175801			NBNSYS0000000029	Species hybrid	Epilobium montanum x palustre = E. x montaniforme	Knaf ex Celak.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175720		NHMSYS0001754587	NHMSYS0021175720			NBNSYS0000000029	Species hybrid	Epilobium montanum x pedunculare = E. x kitcheneri	McKean		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171907		NBNSYS0000161624	NHMSYS0021171907			NBNSYS0000000029	Species hybrid	Epilobium montanum x roseum = E. x mutabile	Boiss. & Reut.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171908		NBNSYS0000161625	NHMSYS0021171908			NBNSYS0000000029	Species hybrid	Epilobium montanum x tetragonum = E. x haussknechtianum	Borbás		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174321		NHMSYS0000458402	NHMSYS0021174321			NBNSYS0000000028	Species	Epilobium obscurum	Schreb.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175604		NHMSYS0001754366	NHMSYS0021175604			NBNSYS0000000029	Species hybrid	Epilobium obscurum x alsinifolium = E. x rivulicola	Hausskn.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175609		NHMSYS0001754373	NHMSYS0021175609			NBNSYS0000000029	Species hybrid	Epilobium obscurum x anagallidifolium = E. x marshallianum	Hausskn.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172315		NBNSYS0100003041	NHMSYS0021172315			NBNSYS0000000029	Species hybrid	Epilobium obscurum x brunnescens = E. x obscurescens	Kitchener & McKean		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021177011		NHMSYS0100001402	NHMSYS0021177011			NBNSYS0000000029	Species hybrid	Epilobium obscurum x ciliatum = E. x vicinum	Smejkal		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175805		NHMSYS0001754790	NHMSYS0021175805			NBNSYS0000000029	Species hybrid	Epilobium obscurum x palustre = E. x schmidtianum	Rostk.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171909		NBNSYS0000161628	NHMSYS0021171909			NBNSYS0000000029	Species hybrid	Epilobium obscurum x roseum = E. x brachiatum	Celak.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021169488		NBNSYS0000003584	NHMSYS0021169488			NBNSYS0000000028	Species	Epilobium palustre	L.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175603		NHMSYS0001754365	NHMSYS0021175603			NBNSYS0000000029	Species hybrid	Epilobium palustre x alsinifolium = E. x haynaldianum	Hausskn.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175608		NHMSYS0001754372	NHMSYS0021175608			NBNSYS0000000029	Species hybrid	Epilobium palustre x anagallidifolium = E. x dasycarpum	Fr.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172316		NBNSYS0100003042	NHMSYS0021172316			NBNSYS0000000029	Species hybrid	Epilobium palustre x brunnescens = E. x chateri	Kitchener & McKean		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174322		NHMSYS0000458403	NHMSYS0021174322			NBNSYS0000000028	Species	Epilobium parviflorum	Schreb.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175638		NHMSYS0001754413	NHMSYS0021175638			NBNSYS0000000029	Species hybrid	Epilobium parviflorum x brunnescens = E. x argillaceum	Kitchener		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172317		NBNSYS0100003043	NHMSYS0021172317			NBNSYS0000000029	Species hybrid	Epilobium parviflorum x ciliatum = E. x floridulum	Smejkal		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175689		NHMSYS0001754532	NHMSYS0021175689			NBNSYS0000000029	Species hybrid	Epilobium parviflorum x lanceolatum = E. x aschersonianum	Hausskn.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175705		NHMSYS0001754558	NHMSYS0021175705			NBNSYS0000000029	Species hybrid	Epilobium parviflorum x montanum = E. x limosum	Schur		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175709		NHMSYS0001754569	NHMSYS0021175709			NBNSYS0000000029	Species hybrid	Epilobium parviflorum x obscurum = E. x dacicum	Borbás		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175718		NHMSYS0001754581	NHMSYS0021175718			NBNSYS0000000029	Species hybrid	Epilobium parviflorum x palustre = E. x rivulare	Wahlenb.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175804		NHMSYS0001754789	NHMSYS0021175804			NBNSYS0000000029	Species hybrid	Epilobium parviflorum x roseum = E. x persicinum	Rchb.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171910		NBNSYS0000161634	NHMSYS0021171910			NBNSYS0000000029	Species hybrid	Epilobium parviflorum x tetragonum = E. x palatinum	F.W. Schultz		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174323		NHMSYS0000458405	NHMSYS0021174323			NBNSYS0000000028	Species	Epilobium roseum	Schreb.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172318		NBNSYS0100003044	NHMSYS0021172318			NBNSYS0000000029	Species hybrid	Epilobium roseum x ciliatum = E. x nutantiflorum	Smejkal		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175717		NHMSYS0001754580	NHMSYS0021175717			NBNSYS0000000029	Species hybrid	Epilobium roseum x palustre = E. x purpureum	Fr.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021169487		NBNSYS0000003567	NHMSYS0021169487			NBNSYS0000000028	Species	Epilobium tetragonum	L.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172319		NBNSYS0100003046	NHMSYS0021172319			NBNSYS0000000029	Species hybrid	Epilobium tetragonum x ciliatum = E. x mentiens	Smejkal		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175710		NHMSYS0001754570	NHMSYS0021175710			NBNSYS0000000029	Species hybrid	Epilobium tetragonum x obscurum = E. x semiobscurum	Borbás		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175716		NHMSYS0001754579	NHMSYS0021175716			NBNSYS0000000029	Species hybrid	Epilobium tetragonum x palustre = E. x laschianum	Hausskn.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021175730		NHMSYS0001754610	NHMSYS0021175730			NBNSYS0000000029	Species hybrid	Epilobium tetragonum x roseum = E. x borbasianum	Hausskn.		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174324		NHMSYS0000458439	NHMSYS0021174324			NBNSYS0000000022	Genus	Epipactis	Zinn		la		NHMSYS0020970929	15/06/2017	
flowering plant	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021174325		NHMSYS0000458452	NHMSYS0021174325			NBNSYS0000000028	Species	Epipactis palustris	(L.) Crantz		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176592		NHMSYS0020930686	NHMSYS0021176592			NBNSYS0000000022	Genus	Epiphanes	Ehrenberg, 1832		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172894		NBNSYS0100011581	NHMSYS0021172894			NBNSYS0000000028	Species	Epiphanes brachionus	(Ehrenberg, 1837)		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021176959		NHMSYS0021125544	NHMSYS0021176959			NBNSYS0000000028	Species	Epiphanes clavulata	(Ehrenberg, 1831)		la		NHMSYS0020970929	15/06/2017	
rotifer	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172895		NBNSYS0100011583	NHMSYS0021172895			NBNSYS0000000028	Species	Epiphanes senta	(Müller, 1773)		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171613		NBNSYS0000132901	NHMSYS0021171613			NBNSYS0000000022	Genus	Epiphragma	Osten Sacken, 1860		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171612		NHMSYS0000841204	NHMSYS0021171612			NBNSYS0000000023	Subgenus	Epiphragma	Osten Sacken, 1860		la		NHMSYS0020970929	15/06/2017	
insect - true fly (Diptera)	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021172320		NBNSYS0100003055	NHMSYS0021172320			NBNSYS0000000028	Species	Epiphragma ocellare	(Linnaeus, 1761)		la		NHMSYS0020970929	15/06/2017	
moss	NHMSYS0021169183	NHMSYS0021169184	NHMSYS0021171407		NBNSYS0000036572	NHMSYS0021171407			NBNSYS0000000028	Species	Epipterygium tozeri	(Grev.) Lindb.		la		NHMSYS0020970929	15/06/2017	
