ORGANISM_KEY	TAXON_VERSION_KEY	Phylum	Subphylum	Class	Order	Family	Genus	species	Taxon
NBNORG0000041237	NBNSYS0100001995	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Bezzia	leucogaster	Bezzia leucogaster
NBNORG0000041238	NBNSYS0100001996	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Bezzia	multiannulata	Bezzia multiannulata
NBNORG0000041239	NBNSYS0100001997	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Bezzia	nigritula	Bezzia nigritula
NBNORG0000018688	NBNSYS0000027293	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Bezzia	nobilis	Bezzia nobilis
NBNORG0000018689	NBNSYS0000027294	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Bezzia	ornata	Bezzia ornata
NBNORG0000018690	NBNSYS0000027295	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Bezzia	pygmaea	Bezzia pygmaea
NBNORG0000045176	NBNSYS0100019534	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Bezzia	taeniata	Bezzia taeniata
NBNORG0000041240	NBNSYS0100001998	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Bezzia	winnertziana	Bezzia winnertziana
NBNORG0000041295	NBNSYS0100002072	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Brachypogon	nitidulus	Brachypogon nitidulus
NBNORG0000041296	NBNSYS0100002073	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Brachypogon	perpusillus	Brachypogon perpusillus
NBNORG0000041297	NBNSYS0100002074	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Brachypogon	sociabilis	Brachypogon sociabilis
NBNORG0000018654	NBNSYS0000027245	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Ceratopogon	communis	Ceratopogon communis
NBNORG0000041409	NBNSYS0100002254	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Ceratopogon	denticulatus	Ceratopogon denticulatus
NBNORG0000041410	NBNSYS0100002255	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Ceratopogon	grandiforceps	Ceratopogon grandiforceps
NBNORG0000018655	NBNSYS0000027247	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Ceratopogon	lacteipennis	Ceratopogon lacteipennis
NBNORG0000101958	NHMSYS0020706001	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Ceratopogon	naccinervis	Ceratopogon naccinervis
NBNORG0000018656	NBNSYS0000027248	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Ceratopogon	niveipennis	Ceratopogon niveipennis
NBNORG0000018664	NBNSYS0000027263	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Clinohelea	unimaculata	Clinohelea unimaculata
NBNORG0000018632	NBNSYS0000027220	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	achrayi	Culicoides achrayi
NBNORG0000041705	NBNSYS0100002693	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	alazanicus	Culicoides alazanicus
NBNORG0000018633	NBNSYS0000027221	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	albicans	Culicoides albicans
NBNORG0000018634	NBNSYS0000027222	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	brunnicans	Culicoides brunnicans
NBNORG0000018653	NBNSYS0000027244	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	cameroni	Culicoides cameroni
NBNORG0000018635	NBNSYS0000027223	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	cataneii	Culicoides cataneii
NBNORG0000018614	NBNSYS0000027199	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	chiopterus	Culicoides chiopterus
NBNORG0000018618	NBNSYS0000027204	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	circumscriptus	Culicoides circumscriptus
NBNORG0000041706	NBNSYS0100002694	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	clastrieri	Culicoides clastrieri
NBNORG0000041707	NBNSYS0100002695	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	clintoni	Culicoides clintoni
NBNORG0000018621	NBNSYS0000027207	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	delta	Culicoides delta
NBNORG0000018615	NBNSYS0000027200	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	dewulfi	Culicoides dewulfi
NBNORG0000018636	NBNSYS0000027224	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	duddingstoni	Culicoides duddingstoni
NBNORG0000018622	NBNSYS0000027208	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	fagineus	Culicoides fagineus
NBNORG0000018637	NBNSYS0000027225	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	fascipennis	Culicoides fascipennis
NBNORG0000041708	NBNSYS0100002696	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	festivipennis	Culicoides festivipennis
NBNORG0000018638	NBNSYS0000027226	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	furcillatus	Culicoides furcillatus
NBNORG0000041709	NBNSYS0100002697	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	griseidorsum	Culicoides griseidorsum
NBNORG0000018623	NBNSYS0000027209	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	grisescens	Culicoides grisescens
NBNORG0000018639	NBNSYS0000027227	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	heliophilus	Culicoides heliophilus
NBNORG0000018624	NBNSYS0000027211	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	impunctatus	Culicoides impunctatus
NBNORG0000018640	NBNSYS0000027228	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	kibunensis	Culicoides kibunensis
NBNORG0000018619	NBNSYS0000027205	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	manchuriensis	Culicoides manchuriensis
NBNORG0000018641	NBNSYS0000027229	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	maritimus	Culicoides maritimus
NBNORG0000018642	NBNSYS0000027230	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	minutissimus	Culicoides minutissimus
NBNORG0000041710	NBNSYS0100002698	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	newsteadi	Culicoides newsteadi
NBNORG0000018627	NBNSYS0000027215	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	nubeculosus	Culicoides nubeculosus
NBNORG0000018616	NBNSYS0000027202	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	obsoletus	Culicoides obsoletus
NBNORG0000018643	NBNSYS0000027233	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	pallidicornis	Culicoides pallidicornis
NBNORG0000018628	NBNSYS0000027216	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	parroti	Culicoides parroti
NBNORG0000018645	NBNSYS0000027235	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	picturatus	Culicoides picturatus
NBNORG0000018646	NBNSYS0000027236	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	poperinghensis	Culicoides poperinghensis
NBNORG0000018625	NBNSYS0000027213	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	pulicaris	Culicoides pulicaris
NBNORG0000018626	NBNSYS0000027214	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	punctatus	Culicoides punctatus
NBNORG0000018629	NBNSYS0000027217	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	puncticollis	Culicoides puncticollis
NBNORG0000018651	NBNSYS0000027242	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	reconditus	Culicoides reconditus
NBNORG0000018630	NBNSYS0000027218	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	riethi	Culicoides riethi
NBNORG0000018620	NBNSYS0000027206	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	salinarius	Culicoides salinarius
NBNORG0000018617	NBNSYS0000027203	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	scoticus	Culicoides scoticus
NBNORG0000018652	NBNSYS0000027243	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	segnis	Culicoides segnis
NBNORG0000018647	NBNSYS0000027238	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	simulator	Culicoides simulator
NBNORG0000018631	NBNSYS0000027219	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	stigma	Culicoides stigma
NBNORG0000018648	NBNSYS0000027239	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	subfasciipennis	Culicoides subfasciipennis
NBNORG0000045785	NBNSYS0100027550	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	tbilisicus	Culicoides tbilisicus
NBNORG0000018650	NBNSYS0000027241	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Culicoides	vexans	Culicoides vexans
NBNORG0000041740	NBNSYS0100002751	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Dasyhelea	acuminata	Dasyhelea acuminata
NBNORG0000018606	NBNSYS0000027186	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Dasyhelea	bensoni	Dasyhelea bensoni
NBNORG0000122900	NHMSYS0021169059	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Dasyhelea	biunguis	Dasyhelea biunguis
NBNORG0000041741	NBNSYS0100002752	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Dasyhelea	corinneae	Dasyhelea corinneae
NBNORG0000018607	NBNSYS0000027188	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Dasyhelea	dufouri	Dasyhelea dufouri
NBNORG0000018608	NBNSYS0000027189	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Dasyhelea	flavifrons	Dasyhelea flavifrons
NBNORG0000018609	NBNSYS0000027190	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Dasyhelea	flaviventris	Dasyhelea flaviventris
NBNORG0000018610	NBNSYS0000027191	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Dasyhelea	flavoscutellata	Dasyhelea flavoscutellata
NBNORG0000101968	NHMSYS0020706013	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Dasyhelea	holosericea	Dasyhelea holosericea
NBNORG0000041742	NBNSYS0100002753	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Dasyhelea	modesta	Dasyhelea modesta
NBNORG0000018612	NBNSYS0000027194	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Dasyhelea	notata	Dasyhelea notata
NBNORG0000018611	NBNSYS0000027193	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Dasyhelea	saxicola	Dasyhelea saxicola
NBNORG0000018613	NBNSYS0000027198	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Dasyhelea	versicolor	Dasyhelea versicolor
NBNORG0000042015	NBNSYS0100003195	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	alacris	Forcipomyia alacris
NBNORG0000018580	NBNSYS0000027151	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	bipunctata	Forcipomyia bipunctata
NBNORG0000042016	NBNSYS0100003196	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	brevicubitus	Forcipomyia brevicubitus
NBNORG0000018581	NBNSYS0000027153	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	brevipennis	Forcipomyia brevipennis
NBNORG0000018582	NBNSYS0000027154	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	ciliata	Forcipomyia ciliata
NBNORG0000042017	NBNSYS0100003197	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	costata	Forcipomyia costata
NBNORG0000018577	NBNSYS0000027148	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	crassipes	Forcipomyia crassipes
NBNORG0000018595	NBNSYS0000027170	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	eques	Forcipomyia eques
NBNORG0000018592	NBNSYS0000027167	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	frutetorum	Forcipomyia frutetorum
NBNORG0000018589	NBNSYS0000027164	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	fuliginosa	Forcipomyia fuliginosa
NBNORG0000018579	NBNSYS0000027150	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	glauca	Forcipomyia glauca
NBNORG0000018583	NBNSYS0000027155	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	kaltenbachii	Forcipomyia kaltenbachii
NBNORG0000018593	NBNSYS0000027168	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	monilicornis	Forcipomyia monilicornis
NBNORG0000018591	NBNSYS0000027166	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	murina	Forcipomyia murina
NBNORG0000018584	NBNSYS0000027156	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	myrmecophila	Forcipomyia myrmecophila
NBNORG0000018585	NBNSYS0000027157	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	nigra	Forcipomyia nigra
NBNORG0000018590	NBNSYS0000027165	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	paludis	Forcipomyia paludis
NBNORG0000042018	NBNSYS0100003198	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	palustris	Forcipomyia palustris
NBNORG0000042019	NBNSYS0100003199	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	phlebotomoides	Forcipomyia phlebotomoides
NBNORG0000018586	NBNSYS0000027159	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	pulchrithorax	Forcipomyia pulchrithorax
NBNORG0000018587	NBNSYS0000027160	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	radicicola	Forcipomyia radicicola
NBNORG0000101973	NHMSYS0020706018	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	regula	Forcipomyia regula
NBNORG0000018594	NBNSYS0000027169	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	rugosa	Forcipomyia rugosa
NBNORG0000042020	NBNSYS0100003200	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	sphagnophila	Forcipomyia sphagnophila
NBNORG0000018588	NBNSYS0000027163	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	tenuisquama	Forcipomyia tenuisquama
NBNORG0000018578	NBNSYS0000027149	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	titillans	Forcipomyia titillans
NBNORG0000042021	NBNSYS0100003201	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	tonnoiri	Forcipomyia tonnoiri
NBNORG0000042241	NBNSYS0100003638	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Kolenohelea	calcarata	Kolenohelea calcarata
NBNORG0000018665	NBNSYS0000027265	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Mallochohelea	inermis	Mallochohelea inermis
NBNORG0000018666	NBNSYS0000027266	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Mallochohelea	munda	Mallochohelea munda
NBNORG0000018667	NBNSYS0000027267	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Mallochohelea	nitida	Mallochohelea nitida
NBNORG0000018668	NBNSYS0000027268	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Mallochohelea	setigera	Mallochohelea setigera
NBNORG0000045163	NBNSYS0100019450	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Neurohelea	luteitarsis	Neurohelea luteitarsis
NBNORG0000018672	NBNSYS0000027272	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Palpomyia	armipes	Palpomyia armipes
NBNORG0000042720	NBNSYS0100004387	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Palpomyia	brachialis	Palpomyia brachialis
NBNORG0000018673	NBNSYS0000027273	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Palpomyia	brevicornis	Palpomyia brevicornis
NBNORG0000018674	NBNSYS0000027274	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Palpomyia	distincta	Palpomyia distincta
NBNORG0000018675	NBNSYS0000027276	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Palpomyia	flavipes	Palpomyia flavipes
NBNORG0000018676	NBNSYS0000027278	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Palpomyia	grossipes	Palpomyia grossipes
NBNORG0000018677	NBNSYS0000027279	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Palpomyia	lineata	Palpomyia lineata
NBNORG0000018678	NBNSYS0000027280	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Palpomyia	luteifemorata	Palpomyia luteifemorata
NBNORG0000018679	NBNSYS0000027282	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Palpomyia	nigripes	Palpomyia nigripes
NBNORG0000018680	NBNSYS0000027283	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Palpomyia	praeusta	Palpomyia praeusta
NBNORG0000042721	NBNSYS0100004388	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Palpomyia	pubescens	Palpomyia pubescens
NBNORG0000018681	NBNSYS0000027284	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Palpomyia	quadrispinosa	Palpomyia quadrispinosa
NBNORG0000018682	NBNSYS0000027285	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Palpomyia	semifumosa	Palpomyia semifumosa
NBNORG0000018683	NBNSYS0000027286	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Palpomyia	serripes	Palpomyia serripes
NBNORG0000018684	NBNSYS0000027287	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Palpomyia	spinipes	Palpomyia spinipes
NBNORG0000044547	NBNSYS0100014147	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Palpomyia	tibialis	Palpomyia tibialis
NBNORG0000042835	NBNSYS0100004549	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Phaenobezzia	rubiginosa	Phaenobezzia rubiginosa
NBNORG0000043013	NBNSYS0100004870	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Probezzia	concinna	Probezzia concinna
NBNORG0000018669	NBNSYS0000027269	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Probezzia	seminigra	Probezzia seminigra
NBNORG0000043243	NBNSYS0100005441	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Schizohelea	leucopeza	Schizohelea leucopeza
NBNORG0000043273	NBNSYS0100005497	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Serromyia	atra	Serromyia atra
NBNORG0000018657	NBNSYS0000027254	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Serromyia	femorata	Serromyia femorata
NBNORG0000043274	NBNSYS0100005498	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Serromyia	ledicola	Serromyia ledicola
NBNORG0000018658	NBNSYS0000027255	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Serromyia	morio	Serromyia morio
NBNORG0000043275	NBNSYS0100005499	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Serromyia	rufitarsis	Serromyia rufitarsis
NBNORG0000043276	NBNSYS0100005500	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Serromyia	subinermis	Serromyia subinermis
NBNORG0000018671	NBNSYS0000027271	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Sphaeromias	fasciatus	Sphaeromias fasciatus
NBNORG0000043310	NBNSYS0100005560	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Sphaeromias	miricornis	Sphaeromias miricornis
NBNORG0000043311	NBNSYS0100005561	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Sphaeromias	pictus	Sphaeromias pictus
NBNORG0000018663	NBNSYS0000027262	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Stilobezzia	flavirostris	Stilobezzia flavirostris
NBNORG0000018660	NBNSYS0000027258	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Stilobezzia	gracilis	Stilobezzia gracilis
NBNORG0000018661	NBNSYS0000027259	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Stilobezzia	lutacea	Stilobezzia lutacea
NBNORG0000018662	NBNSYS0000027260	Arthropoda	Hexapoda	Insecta	Diptera	Ceratopogonidae	Stilobezzia	ochracea	Stilobezzia ochracea
NBNORG0000018569	NBNSYS0000027139	Arthropoda	Hexapoda	Insecta	Diptera	Chaoboridae	Chaoborus	crystallinus	Chaoborus crystallinus
NBNORG0000018570	NBNSYS0000027140	Arthropoda	Hexapoda	Insecta	Diptera	Chaoboridae	Chaoborus	flavicans	Chaoborus flavicans
NBNORG0000018571	NBNSYS0000027141	Arthropoda	Hexapoda	Insecta	Diptera	Chaoboridae	Chaoborus	obscuripes	Chaoborus obscuripes
NBNORG0000018572	NBNSYS0000027142	Arthropoda	Hexapoda	Insecta	Diptera	Chaoboridae	Chaoborus	pallidus	Chaoborus pallidus
NBNORG0000018573	NBNSYS0000027144	Arthropoda	Hexapoda	Insecta	Diptera	Chaoboridae	Mochlonyx	fuliginosus	Mochlonyx fuliginosus
NBNORG0000042544	NBNSYS0100004096	Arthropoda	Hexapoda	Insecta	Diptera	Chaoboridae	Mochlonyx	velutinus	Mochlonyx velutinus
NBNORG0000018702	NBNSYS0000027317	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Ablabesmyia	longistyla	Ablabesmyia longistyla
NBNORG0000018703	NBNSYS0000027318	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Ablabesmyia	monilis	Ablabesmyia monilis
NBNORG0000018704	NBNSYS0000027319	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Ablabesmyia	phatta	Ablabesmyia phatta
NBNORG0000041014	NBNSYS0100001393	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Acamptocladius	reissi	Acamptocladius reissi
NBNORG0000018821	NBNSYS0000027463	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Acamptocladius	submontanus	Acamptocladius submontanus
NBNORG0000018748	NBNSYS0000027374	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Acricotopus	lucens	Acricotopus lucens
NBNORG0000041089	NBNSYS0100001517	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Anatopynia	plumipes	Anatopynia plumipes
NBNORG0000018694	NBNSYS0000027303	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Apsectrotanypus	trifascipennis	Apsectrotanypus trifascipennis
NBNORG0000018705	NBNSYS0000027320	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Arctopelopia	barbitarsis	Arctopelopia barbitarsis
NBNORG0000018706	NBNSYS0000027321	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Arctopelopia	griseipennis	Arctopelopia griseipennis
NBNORG0000041139	NBNSYS0100001632	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Arctopelopia	melanosoma	Arctopelopia melanosoma
NBNORG0000041329	NBNSYS0100002114	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Brillia	bifida	Brillia bifida
NBNORG0000041330	NBNSYS0100002115	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Brillia	flavifrons	Brillia flavifrons
NBNORG0000018822	NBNSYS0000027464	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Bryophaenocladius	aestivus	Bryophaenocladius aestivus
NBNORG0000041335	NBNSYS0100002123	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Bryophaenocladius	dentatus	Bryophaenocladius dentatus
NBNORG0000018823	NBNSYS0000027465	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Bryophaenocladius	femineus	Bryophaenocladius femineus
NBNORG0000041336	NBNSYS0100002124	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Bryophaenocladius	flexidens	Bryophaenocladius flexidens
NBNORG0000041337	NBNSYS0100002125	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Bryophaenocladius	furcatus	Bryophaenocladius furcatus
NBNORG0000018824	NBNSYS0000027466	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Bryophaenocladius	ictericus	Bryophaenocladius ictericus
NBNORG0000018825	NBNSYS0000027467	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Bryophaenocladius	illimbatus	Bryophaenocladius illimbatus
NBNORG0000018812	NBNSYS0000027450	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Bryophaenocladius	inconstans	Bryophaenocladius inconstans
NBNORG0000041338	NBNSYS0100002126	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Bryophaenocladius	muscicola	Bryophaenocladius muscicola
NBNORG0000018826	NBNSYS0000027468	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Bryophaenocladius	nidorum	Bryophaenocladius nidorum
NBNORG0000018827	NBNSYS0000027469	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Bryophaenocladius	nitidicollis	Bryophaenocladius nitidicollis
NBNORG0000018828	NBNSYS0000027471	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Bryophaenocladius	simus	Bryophaenocladius simus
NBNORG0000018829	NBNSYS0000027472	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Bryophaenocladius	subvernalis	Bryophaenocladius subvernalis
NBNORG0000018830	NBNSYS0000027473	Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Bryophaenocladius	tuberculatus	Bryophaenocladius tuberculatus
